Symbol,PriceUSD,VolumeUSD,ChangePct,SnapshotUTC
BTC,105970.17362197489,75032290177,-3.9,2025-11-04T00:32:12+00:00
ETH,3576.9529671306564,46949359270,-8.1,2025-11-04T00:32:12+00:00
USDT,0.999949148237791,142582969798,-0.0,2025-11-04T00:32:12+00:00
XRP,2.3098185233553035,5995483220,-8.2,2025-11-04T00:32:12+00:00
BNB,983.6796756240857,3882655637,-9.2,2025-11-04T00:32:12+00:00
SOL,164.5741511768122,9675078925,-12.3,2025-11-04T00:32:12+00:00
USDC,1.00000529581529,21326723443,0.0,2025-11-04T00:32:12+00:00
TRX,0.28091271911883886,1524023881,-5.7,2025-11-04T00:32:12+00:00
DOGE,0.16601414096380426,3451528248,-10.5,2025-11-04T00:32:12+00:00
ADA,0.5481860374550934,1457835710,-9.8,2025-11-04T00:32:12+00:00
HYPE,39.38383978630019,778402462,-7.0,2025-11-04T00:32:12+00:00
LINK,15.158565317410636,1351981395,-13.3,2025-11-04T00:32:12+00:00
BCH,501.5686116691264,364013525,-6.1,2025-11-04T00:32:12+00:00
USDE,0.9993334915154003,296415321,0.0,2025-11-04T00:32:12+00:00
XLM,0.2774586587990222,321503999,-8.7,2025-11-04T00:32:12+00:00
LEO,9.542055499828349,928704,-0.7,2025-11-04T00:32:12+00:00
SUI,2.047064740821931,1423725932,-12.8,2025-11-04T00:32:12+00:00
HBAR,0.17477665303755124,396693367,-10.0,2025-11-04T00:32:12+00:00
AVAX,16.501872175851155,791945640,-12.0,2025-11-04T00:32:12+00:00
ZEC,421.5408821511897,1033575296,2.6,2025-11-04T00:32:12+00:00
LTC,87.15551167963912,966404775,-12.2,2025-11-04T00:32:12+00:00
XMR,341.9267708548331,219037850,-0.8,2025-11-04T00:32:12+00:00
SHIB,9.10736859110624e-06,221299971,-10.1,2025-11-04T00:32:12+00:00
TON,1.9969202711838172,243301695,-13.1,2025-11-04T00:32:12+00:00
DAI,0.9997291011897285,144947193,-0.0,2025-11-04T00:32:12+00:00
CRO,0.1287872648924777,35234403,-11.6,2025-11-04T00:32:12+00:00
TAO,459.0091523549712,583428927,-5.7,2025-11-04T00:32:12+00:00
DOT,2.574058190885003,366966452,-13.2,2025-11-04T00:32:12+00:00
M,2.3839789832497025,13636266,2.9,2025-11-04T00:32:12+00:00
MNT,1.2200386158503569,215744732,-14.2,2025-11-04T00:32:12+00:00
WLFI,0.11462069013568235,211415520,-14.5,2025-11-04T00:32:12+00:00
UNI,5.18072137638412,377882556,-11.3,2025-11-04T00:32:12+00:00
AAVE,198.39649175988987,412780768,-14.5,2025-11-04T00:32:12+00:00
USD1,0.9991753251519401,460874954,-0.0,2025-11-04T00:32:12+00:00
PYUSD,0.9985857981379341,162295338,-0.0,2025-11-04T00:32:12+00:00
OKB,131.74635746217163,98625986,-7.0,2025-11-04T00:32:12+00:00
