Symbol,PriceUSD,VolumeUSD,ChangePct,SnapshotUTC
BTC,106607.48567714734,76367944497,-2.9,2025-11-04T01:12:12+00:00
ETH,3619.63150582415,48135257241,-6.2,2025-11-04T01:12:12+00:00
USDT,0.999984595916353,144322570131,-0.0,2025-11-04T01:12:12+00:00
XRP,2.331579016174347,6141179060,-6.7,2025-11-04T01:12:12+00:00
BNB,994.8823528328439,3963846462,-7.6,2025-11-04T01:12:12+00:00
SOL,166.75713496407872,9767779335,-10.7,2025-11-04T01:12:12+00:00
USDC,1.0000102322270805,12447846365,0.0,2025-11-04T01:12:12+00:00
TRX,0.2811663539695934,1544064930,-5.6,2025-11-04T01:12:12+00:00
DOGE,0.16862696542108205,3515014413,-8.4,2025-11-04T01:12:12+00:00
ADA,0.5556505772568956,1475556917,-7.8,2025-11-04T01:12:12+00:00
HYPE,39.68869910821143,786258052,-5.7,2025-11-04T01:12:12+00:00
LINK,15.324470458577792,1364132695,-11.3,2025-11-04T01:12:12+00:00
BCH,508.73904797312275,367787454,-4.9,2025-11-04T01:12:12+00:00
USDE,0.9992027204798697,294755032,0.0,2025-11-04T01:12:12+00:00
XLM,0.2809357023571272,326244850,-6.7,2025-11-04T01:12:12+00:00
LEO,9.52645061728023,933853,-0.8,2025-11-04T01:12:12+00:00
SUI,2.0803509864747913,1453813367,-10.4,2025-11-04T01:12:12+00:00
HBAR,0.17734715496517775,404067722,-7.4,2025-11-04T01:12:12+00:00
AVAX,16.765177622354752,802387626,-9.8,2025-11-04T01:12:12+00:00
ZEC,427.6756338871873,1115819632,3.3,2025-11-04T01:12:12+00:00
LTC,88.32008064458763,981660601,-10.4,2025-11-04T01:12:12+00:00
XMR,342.49120267327385,219215677,-0.4,2025-11-04T01:12:12+00:00
SHIB,9.224871477718096e-06,225333807,-8.2,2025-11-04T01:12:12+00:00
TON,2.0243986846870725,253757287,-11.5,2025-11-04T01:12:12+00:00
CRO,0.13139057207380428,35941215,-9.1,2025-11-04T01:12:12+00:00
DAI,0.9997303981626948,172044608,-0.0,2025-11-04T01:12:12+00:00
TAO,461.9374225965794,589911766,-4.5,2025-11-04T01:12:12+00:00
DOT,2.611630327276121,372670187,-11.0,2025-11-04T01:12:12+00:00
MNT,1.2412147393417905,218722426,-11.4,2025-11-04T01:12:12+00:00
M,2.369770872507401,13708512,2.0,2025-11-04T01:12:12+00:00
WLFI,0.11617217506749469,216469200,-12.7,2025-11-04T01:12:12+00:00
UNI,5.228226409481118,380870027,-9.6,2025-11-04T01:12:12+00:00
AAVE,201.16325758122304,403613960,-12.5,2025-11-04T01:12:12+00:00
USD1,0.9992544283341004,441803004,0.0,2025-11-04T01:12:12+00:00
OKB,133.129902769933,99316059,-5.1,2025-11-04T01:12:12+00:00
PYUSD,0.9986392940215346,161749048,0.0,2025-11-04T01:12:12+00:00
BGB,3.8121858177841847,126754563,-15.3,2025-11-04T01:12:12+00:00
NEAR,1.9218874382978284,306668774,-11.4,2025-11-04T01:12:12+00:00
PEPE,5.7311896622639705e-06,679575720,-12.7,2025-11-04T01:12:12+00:00
ENA,0.3358032944945448,312897009,-8.5,2025-11-04T01:12:12+00:00
ETC,15.047703431478713,114031942,-6.6,2025-11-04T01:12:12+00:00
ICP,3.950530403587913,362797753,-4.5,2025-11-04T01:12:12+00:00
XAUT,3981.4878426950017,302592327,0.0,2025-11-04T01:12:12+00:00
APT,2.8169604098493104,499845609,-15.2,2025-11-04T01:12:12+00:00
ONDO,0.6162038691007111,176408260,-10.1,2025-11-04T01:12:12+00:00
PI,0.2309246004347145,51207784,-7.0,2025-11-04T01:12:12+00:00
ASTER,0.914747948599056,1529271572,-24.0,2025-11-04T01:12:12+00:00
POL,0.17028488266412603,120273236,-10.1,2025-11-04T01:12:12+00:00
HTX,1.7775069071741192e-06,21052455,-3.2,2025-11-04T01:12:12+00:00
WLD,0.7276724676896703,240345206,-11.9,2025-11-04T01:12:12+00:00
KCS,12.395332198369669,10893800,-7.1,2025-11-04T01:12:12+00:00
DASH,120.68259290715118,1331383046,33.8,2025-11-04T01:12:12+00:00
ARB,0.2643461156091279,269621713,-12.4,2025-11-04T01:12:12+00:00
TRUMP,7.198907943196125,1366439520,-3.9,2025-11-04T01:12:12+00:00
GT,12.089520438002648,11208068,-7.2,2025-11-04T01:12:12+00:00
ALGO,0.16136654444286572,115564857,-8.3,2025-11-04T01:12:12+00:00
PUMP,0.0038905242744972225,358198712,-8.8,2025-11-04T01:12:12+00:00
PAXG,3983.811415681949,185301146,-0.0,2025-11-04T01:12:12+00:00
IP,3.9679843319493897,60031176,-6.3,2025-11-04T01:12:12+00:00
VET,0.014715257683283283,45613375,-8.1,2025-11-04T01:12:12+00:00
KAS,0.04679119304847777,61902016,-8.9,2025-11-04T01:12:12+00:00
SKY,0.05403346662821581,17544248,-2.7,2025-11-04T01:12:12+00:00
