Symbol,PriceUSD,VolumeUSD,ChangePct,SnapshotUTC
BTC,106645.89674289143,74423263360,-3.3,2025-11-04T00:43:12+00:00
ETH,3626.820431208578,47262963001,-6.6,2025-11-04T00:43:12+00:00
USDT,0.9999799575849748,144346319013,-0.0,2025-11-04T00:43:12+00:00
XRP,2.3389057764817784,6092508191,-7.0,2025-11-04T00:43:12+00:00
BNB,995.0533825358079,3948766553,-8.0,2025-11-04T00:43:12+00:00
SOL,166.5986141236729,9783350809,-11.4,2025-11-04T00:43:12+00:00
USDC,0.9999925833555688,11712502647,0.0,2025-11-04T00:43:12+00:00
TRX,0.2818374749824971,1537351684,-5.4,2025-11-04T00:43:12+00:00
DOGE,0.1687670104089306,3509119546,-8.8,2025-11-04T00:43:12+00:00
ADA,0.5559977220905759,1765693694,-8.4,2025-11-04T00:43:12+00:00
HYPE,39.899870660962655,785617106,-5.7,2025-11-04T00:43:12+00:00
LINK,15.425320425507667,1369208405,-11.5,2025-11-04T00:43:12+00:00
BCH,507.93340557772683,369517769,-4.9,2025-11-04T00:43:12+00:00
USDE,0.9994141555209585,297518631,0.0,2025-11-04T00:43:12+00:00
XLM,0.281201657824573,326292154,-7.3,2025-11-04T00:43:12+00:00
LEO,9.554333384541179,929260,-0.5,2025-11-04T00:43:12+00:00
SUI,2.0843961824122585,1449904749,-10.9,2025-11-04T00:43:12+00:00
HBAR,0.17732590839235293,403392135,-8.4,2025-11-04T00:43:12+00:00
AVAX,16.808185154925045,802940291,-10.2,2025-11-04T00:43:12+00:00
ZEC,429.0735169502176,1051668362,5.1,2025-11-04T00:43:12+00:00
LTC,88.41887604972182,1002711724,-10.6,2025-11-04T00:43:12+00:00
XMR,341.5940689608644,220163303,-0.3,2025-11-04T00:43:12+00:00
SHIB,9.22802645376019e-06,223895953,-8.7,2025-11-04T00:43:12+00:00
TON,2.025488750661419,253951315,-11.8,2025-11-04T00:43:12+00:00
CRO,0.1314520397235196,35925210,-9.6,2025-11-04T00:43:12+00:00
DAI,0.9998294539186835,170875638,-0.0,2025-11-04T00:43:12+00:00
TAO,467.289978802203,593170061,-3.6,2025-11-04T00:43:12+00:00
DOT,2.6200774544391923,372855664,-11.4,2025-11-04T00:43:12+00:00
M,2.400973160392624,13725771,3.7,2025-11-04T00:43:12+00:00
MNT,1.2469999585166243,217733392,-12.0,2025-11-04T00:43:12+00:00
WLFI,0.11650514526653974,215058773,-12.9,2025-11-04T00:43:12+00:00
UNI,5.2631446516175435,381937335,-9.7,2025-11-04T00:43:12+00:00
AAVE,201.7215212279915,414108401,-12.9,2025-11-04T00:43:12+00:00
USD1,0.9992346105942945,438091128,0.0,2025-11-04T00:43:12+00:00
OKB,133.39842166033824,99955056,-5.7,2025-11-04T00:43:12+00:00
PYUSD,0.9986913488118073,146847802,0.0,2025-11-04T00:43:12+00:00
BGB,3.7967446453368425,126557878,-15.8,2025-11-04T00:43:12+00:00
NEAR,1.927646994079384,309378022,-11.6,2025-11-04T00:43:12+00:00
PEPE,5.760075614412508e-06,678422484,-13.2,2025-11-04T00:43:12+00:00
ENA,0.3369409028865922,316310106,-8.9,2025-11-04T00:43:12+00:00
ETC,15.154806464159897,113530895,-6.5,2025-11-04T00:43:12+00:00
ICP,4.014160226920173,369380861,0.1,2025-11-04T00:43:12+00:00
XAUT,3979.030410396741,304173125,0.2,2025-11-04T00:43:12+00:00
APT,2.8171403895008096,495584207,-15.9,2025-11-04T00:43:12+00:00
ONDO,0.6195231182994553,176555213,-10.5,2025-11-04T00:43:12+00:00
PI,0.23174242359776953,50916288,-6.9,2025-11-04T00:43:12+00:00
ASTER,0.9114406577981551,1538872272,-24.7,2025-11-04T00:43:12+00:00
POL,0.17068931231040357,119599330,-10.5,2025-11-04T00:43:12+00:00
WLD,0.7347756205051161,238442641,-11.8,2025-11-04T00:43:12+00:00
HTX,1.7721513308686458e-06,20819615,-3.4,2025-11-04T00:43:12+00:00
KCS,12.456482546137671,10998234,-6.9,2025-11-04T00:43:12+00:00
ARB,0.2655162012762758,269846800,-12.7,2025-11-04T00:43:12+00:00
DASH,117.14925786482051,1306466265,32.3,2025-11-04T00:43:12+00:00
TRUMP,7.283308815954377,1381805896,-2.8,2025-11-04T00:43:12+00:00
ALGO,0.1621960764241609,130828132,-8.6,2025-11-04T00:43:12+00:00
GT,12.065127634276271,11113483,-7.8,2025-11-04T00:43:12+00:00
PUMP,0.0039048798183189608,362611472,-9.5,2025-11-04T00:43:12+00:00
PAXG,3978.1579884261755,185988376,0.1,2025-11-04T00:43:12+00:00
IP,4.010657557961793,58964388,-6.3,2025-11-04T00:43:12+00:00
VET,0.014791250848833494,45649380,-8.5,2025-11-04T00:43:12+00:00
KAS,0.047085864589570224,61770035,-9.1,2025-11-04T00:43:12+00:00
SKY,0.05423624833508125,18091517,-2.8,2025-11-04T00:43:12+00:00
ATOM,2.5265747663117333,149142918,-16.5,2025-11-04T00:43:12+00:00
JUP,0.36745301826206167,55539206,-8.5,2025-11-04T00:43:12+00:00
NEXO,1.0896724864732599,14956929,-3.5,2025-11-04T00:43:12+00:00
MKR,1278.4199218530257,998063,-3.0,2025-11-04T00:43:12+00:00
QNT,74.12573453220854,21673119,-6.6,2025-11-04T00:43:12+00:00
FLR,0.013794482421009651,16623479,-14.1,2025-11-04T00:43:12+00:00
RENDER,2.027869361145459,86767274,-10.6,2025-11-04T00:43:12+00:00
SEI,0.16741291054940802,151710727,-13.0,2025-11-04T00:43:12+00:00
FIL,1.455517806586617,213158628,-11.9,2025-11-04T00:43:12+00:00
