Symbol,PriceUSD,VolumeUSD,ChangePct,SnapshotUTC
BTC,106921.0538519949,76503451788,-2.4,2025-11-04T02:18:12+00:00
ETH,3642.87692123129,47607341990,-4.9,2025-11-04T02:18:12+00:00
USDT,0.9999737204049703,143888757925,-0.0,2025-11-04T02:18:12+00:00
XRP,2.3445712669351466,6195373826,-5.6,2025-11-04T02:18:12+00:00
BNB,998.7394707179924,3958600204,-6.4,2025-11-04T02:18:12+00:00
SOL,168.00298101523097,9813618405,-9.2,2025-11-04T02:18:12+00:00
USDC,0.999985956547925,12127760786,0.0,2025-11-04T02:18:12+00:00
TRX,0.2836203525295331,1572357529,-4.5,2025-11-04T02:18:12+00:00
DOGE,0.17006457317975873,3507600160,-6.6,2025-11-04T02:18:12+00:00
ADA,0.558061229945297,1783297850,-6.2,2025-11-04T02:18:12+00:00
HYPE,40.11645256438801,781043561,-3.7,2025-11-04T02:18:12+00:00
LINK,15.414693139085706,1363205033,-9.0,2025-11-04T02:18:12+00:00
BCH,509.2972572596315,367760771,-4.3,2025-11-04T02:18:12+00:00
USDE,0.9992112564314358,290092963,-0.0,2025-11-04T02:18:12+00:00
XLM,0.2828855121655588,327394868,-5.2,2025-11-04T02:18:12+00:00
LEO,9.516408993479514,955978,-0.8,2025-11-04T02:18:12+00:00
SUI,2.0912882886447313,1431207889,-8.8,2025-11-04T02:18:12+00:00
HBAR,0.17793104704975457,404787948,-6.1,2025-11-04T02:18:12+00:00
AVAX,16.87082730791642,807305843,-7.3,2025-11-04T02:18:12+00:00
ZEC,432.6641847232176,1188071874,6.7,2025-11-04T02:18:12+00:00
LTC,89.35640706085123,1008235964,-8.4,2025-11-04T02:18:12+00:00
XMR,343.436762541251,222319821,-0.0,2025-11-04T02:18:12+00:00
SHIB,9.275840544764584e-06,227275484,-6.8,2025-11-04T02:18:12+00:00
TON,2.0235654523790907,254812254,-10.9,2025-11-04T02:18:12+00:00
CRO,0.13186524086387127,36119149,-7.9,2025-11-04T02:18:12+00:00
DAI,0.9996970874879134,166212478,-0.0,2025-11-04T02:18:12+00:00
TAO,455.3571150613125,584520394,-4.5,2025-11-04T02:18:12+00:00
DOT,2.621988320808792,374752635,-9.5,2025-11-04T02:18:12+00:00
MNT,1.2531589996272696,215152405,-7.6,2025-11-04T02:18:12+00:00
M,2.335536946111684,13682623,0.8,2025-11-04T02:18:12+00:00
WLFI,0.11601607559010955,215581712,-12.2,2025-11-04T02:18:12+00:00
UNI,5.257953952220377,381802653,-8.0,2025-11-04T02:18:12+00:00
AAVE,203.60599197093478,397000245,-9.8,2025-11-04T02:18:12+00:00
USD1,0.9992166420147774,441683819,-0.0,2025-11-04T02:18:12+00:00
OKB,133.6534901477838,98217257,-4.0,2025-11-04T02:18:12+00:00
PYUSD,0.9986783408707696,167932848,0.0,2025-11-04T02:18:12+00:00
BGB,3.788303388540859,125323630,-14.5,2025-11-04T02:18:12+00:00
NEAR,1.9235501849689267,308651361,-9.8,2025-11-04T02:18:12+00:00
PEPE,5.773451172084262e-06,691693637,-10.7,2025-11-04T02:18:12+00:00
ENA,0.33909355068637537,311415397,-5.7,2025-11-04T02:18:12+00:00
ETC,15.019595902876016,115489586,-5.9,2025-11-04T02:18:12+00:00
ICP,4.0917819206359365,358837935,0.4,2025-11-04T02:18:12+00:00
XAUT,3973.9367120745364,302122680,-0.4,2025-11-04T02:18:12+00:00
APT,2.7753768715160563,507680877,-15.4,2025-11-04T02:18:12+00:00
ONDO,0.6229601684070396,178106632,-8.1,2025-11-04T02:18:12+00:00
PI,0.23081590486295242,51179059,-6.9,2025-11-04T02:18:12+00:00
ASTER,0.9248142472002496,1494573605,-20.1,2025-11-04T02:18:12+00:00
POL,0.17136683426071744,120094899,-8.3,2025-11-04T02:18:12+00:00
WLD,0.7321755917192251,240920335,-10.6,2025-11-04T02:18:12+00:00
HTX,1.7776388838610063e-06,21361165,-3.1,2025-11-04T02:18:12+00:00
KCS,12.484769749250853,10981690,-6.1,2025-11-04T02:18:12+00:00
ARB,0.2661591257863589,271805850,-10.4,2025-11-04T02:18:12+00:00
DASH,116.02828198224891,1296378564,27.4,2025-11-04T02:18:12+00:00
GT,12.173228314836207,11322200,-5.9,2025-11-04T02:18:12+00:00
TRUMP,7.130684274369672,1361838026,-6.1,2025-11-04T02:18:12+00:00
ALGO,0.16185482183715458,131732512,-6.9,2025-11-04T02:18:12+00:00
PUMP,0.003901245187631237,357318039,-7.3,2025-11-04T02:18:12+00:00
PAXG,3974.063754165932,187506631,-0.5,2025-11-04T02:18:12+00:00
IP,3.967711624245634,60274765,-4.7,2025-11-04T02:18:12+00:00
VET,0.014780156277405919,45424122,-6.5,2025-11-04T02:18:12+00:00
KAS,0.04703612039152108,61237105,-6.6,2025-11-04T02:18:12+00:00
SKY,0.053878483863558264,17487989,-2.5,2025-11-04T02:18:12+00:00
ATOM,2.510460374123253,150932429,-15.1,2025-11-04T02:18:12+00:00
JUP,0.3679473604535825,52825877,-6.4,2025-11-04T02:18:12+00:00
NEXO,1.0972668416396638,15093549,-1.6,2025-11-04T02:18:12+00:00
FLR,0.013942132672621323,15709944,-10.8,2025-11-04T02:18:12+00:00
QNT,74.23889334852193,21756201,-5.6,2025-11-04T02:18:12+00:00
MKR,1271.021997793889,1002900,-2.2,2025-11-04T02:18:12+00:00
SEI,0.1678949899698423,147454381,-11.0,2025-11-04T02:18:12+00:00
RENDER,2.02644239351109,86020416,-8.7,2025-11-04T02:18:12+00:00
FIL,1.483303179079712,211728377,-9.7,2025-11-04T02:18:12+00:00
RLUSD,0.9998980667247244,135902488,0.0,2025-11-04T02:18:12+00:00
FDUSD,0.9976491848508037,2194304623,0.0,2025-11-04T02:18:12+00:00
PENGU,0.015633994753659085,242894130,-8.9,2025-11-04T02:18:12+00:00
MORPHO,1.862563494811166,48925972,-7.4,2025-11-04T02:18:12+00:00
XDC,0.05429278354310326,46217772,-6.7,2025-11-04T02:18:12+00:00
VIRTUAL,1.4530258741695692,62130970,-7.2,2025-11-04T02:18:12+00:00
BONK,1.230526111017707e-05,232143827,-10.4,2025-11-04T02:18:12+00:00
IMX,0.4509040048425693,37257098,-8.4,2025-11-04T02:18:12+00:00
AERO,0.9104560991921239,79709304,-7.0,2025-11-04T02:18:12+00:00
