Symbol,PriceUSD,VolumeUSD,ChangePct,SnapshotUTC
BTC,106861.28636603401,76800126522,-2.5,2025-11-04T01:55:13+00:00
ETH,3637.844274294243,47917414715,-5.1,2025-11-04T01:55:13+00:00
USDT,0.9999970212996092,144442141073,-0.0,2025-11-04T01:55:13+00:00
XRP,2.3374047857519837,6217522629,-6.1,2025-11-04T01:55:13+00:00
BNB,997.2151928329362,3945760514,-7.0,2025-11-04T01:55:13+00:00
SOL,167.59365115909733,9865665173,-9.8,2025-11-04T01:55:13+00:00
USDC,0.99998486959662,11560364497,0.0,2025-11-04T01:55:13+00:00
TRX,0.2827958942368522,1568918339,-4.7,2025-11-04T01:55:13+00:00
DOGE,0.1696578843123833,3549294812,-7.2,2025-11-04T01:55:13+00:00
ADA,0.5580203956065741,1489421724,-6.5,2025-11-04T01:55:13+00:00
HYPE,39.750771116560806,789899815,-5.7,2025-11-04T01:55:13+00:00
LINK,15.338104546918478,1370578616,-9.9,2025-11-04T01:55:13+00:00
BCH,507.6675160980362,370810463,-4.7,2025-11-04T01:55:13+00:00
USDE,0.9991675715542896,290147565,-0.0,2025-11-04T01:55:13+00:00
XLM,0.2817074202155971,328650704,-6.0,2025-11-04T01:55:13+00:00
LEO,9.524721999917166,958918,-0.7,2025-11-04T01:55:13+00:00
SUI,2.08820544520587,1435976053,-8.9,2025-11-04T01:55:13+00:00
HBAR,0.17786728522501752,406661975,-6.4,2025-11-04T01:55:13+00:00
AVAX,16.81246867457867,808114565,-8.0,2025-11-04T01:55:13+00:00
ZEC,431.70670435911507,1155741455,4.3,2025-11-04T01:55:13+00:00
LTC,89.05477049143809,1011899103,-8.9,2025-11-04T01:55:13+00:00
XMR,341.947030648141,221516128,-0.4,2025-11-04T01:55:13+00:00
SHIB,9.261948604825163e-06,226155266,-7.1,2025-11-04T01:55:13+00:00
TON,2.0324642285065413,255142648,-10.6,2025-11-04T01:55:13+00:00
CRO,0.13219857078062192,36297332,-7.9,2025-11-04T01:55:13+00:00
DAI,0.9997207392834588,162275137,-0.0,2025-11-04T01:55:13+00:00
TAO,454.3501163043536,591083843,-5.4,2025-11-04T01:55:13+00:00
DOT,2.6119378287341317,376047175,-10.1,2025-11-04T01:55:13+00:00
MNT,1.2492468271529709,220341166,-9.9,2025-11-04T01:55:13+00:00
M,2.3510114439627263,13703992,1.3,2025-11-04T01:55:13+00:00
WLFI,0.11598017228980415,216799277,-11.8,2025-11-04T01:55:13+00:00
UNI,5.249365982224122,383363115,-8.4,2025-11-04T01:55:13+00:00
AAVE,202.0718117999226,398584904,-10.6,2025-11-04T01:55:13+00:00
USD1,0.9992011534998644,457092892,-0.0,2025-11-04T01:55:13+00:00
OKB,133.50100271852298,99396873,-4.4,2025-11-04T01:55:13+00:00
PYUSD,0.9986604215758227,163611472,-0.0,2025-11-04T01:55:13+00:00
BGB,3.804326649606256,126038543,-15.0,2025-11-04T01:55:13+00:00
NEAR,1.919544279430308,308795600,-10.3,2025-11-04T01:55:13+00:00
PEPE,5.7532249996504925e-06,692114379,-11.4,2025-11-04T01:55:13+00:00
ENA,0.336609578682826,313081428,-6.8,2025-11-04T01:55:13+00:00
ETC,15.03675381211242,115954821,-6.0,2025-11-04T01:55:13+00:00
ICP,3.965734649594498,363855742,-3.5,2025-11-04T01:55:13+00:00
XAUT,3983.6608973126995,302310489,-0.1,2025-11-04T01:55:13+00:00
APT,2.77376873127485,508452729,-15.6,2025-11-04T01:55:13+00:00
ONDO,0.61642720871895,177110090,-9.2,2025-11-04T01:55:13+00:00
PI,0.23062404868151,50956573,-6.9,2025-11-04T01:55:13+00:00
ASTER,0.9220572647633462,1517683551,-21.5,2025-11-04T01:55:13+00:00
POL,0.170614504011072,120680287,-8.9,2025-11-04T01:55:13+00:00
WLD,0.729374949191591,244386096,-11.2,2025-11-04T01:55:13+00:00
HTX,1.7795284469658477e-06,21597094,-3.1,2025-11-04T01:55:13+00:00
KCS,12.479938111815006,10956036,-6.3,2025-11-04T01:55:13+00:00
ARB,0.26568764097368314,271844818,-10.9,2025-11-04T01:55:13+00:00
DASH,114.71018183460812,1309208672,23.6,2025-11-04T01:55:13+00:00
TRUMP,7.142453495376585,1365307637,-4.9,2025-11-04T01:55:13+00:00
GT,12.144337798441502,11319303,-6.5,2025-11-04T01:55:13+00:00
ALGO,0.16155764389193064,132028904,-7.3,2025-11-04T01:55:13+00:00
PUMP,0.0038854392517972017,359221486,-7.5,2025-11-04T01:55:13+00:00
PAXG,3985.6103746357135,187149414,-0.1,2025-11-04T01:55:13+00:00
IP,3.9373955698757954,60397825,-6.0,2025-11-04T01:55:13+00:00
VET,0.014712941306521258,45711407,-7.2,2025-11-04T01:55:13+00:00
KAS,0.047053113360730675,62011736,-7.3,2025-11-04T01:55:13+00:00
SKY,0.05375727035233268,17914849,-3.0,2025-11-04T01:55:13+00:00
ATOM,2.5040967051355523,152578495,-15.4,2025-11-04T01:55:13+00:00
JUP,0.36569009842337286,53068845,-7.2,2025-11-04T01:55:13+00:00
NEXO,1.095651511597649,13567696,-1.7,2025-11-04T01:55:13+00:00
FLR,0.013871563324621906,15470817,-11.1,2025-11-04T01:55:13+00:00
MKR,1275.8587367364917,1022628,-2.3,2025-11-04T01:55:13+00:00
QNT,74.28436652751695,21986101,-5.5,2025-11-04T01:55:13+00:00
SEI,0.16790911128539499,147511726,-11.1,2025-11-04T01:55:13+00:00
RENDER,2.0229769284845487,86662811,-9.0,2025-11-04T01:55:13+00:00
FIL,1.4714578695392977,213259346,-10.8,2025-11-04T01:55:13+00:00
RLUSD,0.9999240560490747,135877376,0.0,2025-11-04T01:55:13+00:00
FDUSD,0.9974410815630519,5460929491,-0.0,2025-11-04T01:55:13+00:00
PENGU,0.01558805099157412,245380598,-9.3,2025-11-04T01:55:13+00:00
MORPHO,1.851527243918438,49100456,-8.8,2025-11-04T01:55:13+00:00
XDC,0.05428202645940452,46255672,-6.9,2025-11-04T01:55:13+00:00
BONK,1.2271590255047679e-05,232889154,-11.0,2025-11-04T01:55:13+00:00
VIRTUAL,1.4287660732850238,572790742,-8.9,2025-11-04T01:55:13+00:00
IMX,0.44963002801160307,37686970,-9.0,2025-11-04T01:55:13+00:00
AERO,0.910626818956536,80164984,-7.1,2025-11-04T01:55:13+00:00
FTN,1.7804020553353086,22317908,0.3,2025-11-04T01:55:13+00:00
CAKE,2.249586080508979,152573378,-7.7,2025-11-04T01:55:13+00:00
SPX,0.7403932581723435,44149887,-10.9,2025-11-04T01:55:13+00:00
TIA,0.8199690132252382,103173671,-12.4,2025-11-04T01:55:13+00:00
STX,0.3762105823031292,27861149,-9.1,2025-11-04T01:55:13+00:00
LDO,0.7566887121395154,90808019,-11.9,2025-11-04T01:55:13+00:00
OP,0.35730653003375906,206294423,-12.1,2025-11-04T01:55:13+00:00
INJ,6.853212421313505,130831751,-9.5,2025-11-04T01:55:13+00:00
CRV,0.4327583688926137,152895839,-6.2,2025-11-04T01:55:13+00:00
GRT,0.05723631009262312,38114100,-9.2,2025-11-04T01:55:13+00:00
BDX,0.08060338223934932,10133632,-0.6,2025-11-04T01:55:13+00:00
FLOKI,6.131498185667396e-05,97883306,-10.0,2025-11-04T01:55:13+00:00
HEX,0.006131992804776096,2442808,-7.6,2025-11-04T01:55:13+00:00
XTZ,0.5358072814270322,23296735,-5.3,2025-11-04T01:55:13+00:00
2Z,0.15849479244514508,28097814,-4.5,2025-11-04T01:55:13+00:00
KAIA,0.09383639259200027,35277416,-8.6,2025-11-04T01:55:13+00:00
FET,0.21047976905798,136616974,-11.9,2025-11-04T01:55:13+00:00
PYTH,0.09494460630461621,45737479,-10.2,2025-11-04T01:55:13+00:00
DCR,31.718340174764677,66313566,70.0,2025-11-04T01:55:13+00:00
IOTA,0.12845086859662638,19257635,-7.0,2025-11-04T01:55:13+00:00
XPL,0.27186494222511787,430043856,4.9,2025-11-04T01:55:13+00:00
TUSD,0.9982144003331989,24091431,0.2,2025-11-04T01:55:13+00:00
ETHFI,0.8729766585583032,123894787,-9.5,2025-11-04T01:55:13+00:00
