Symbol,PriceUSD,VolumeUSD,ChangePct,SnapshotUTC
BTC,107068.77416364245,76936245335,-2.1,2025-11-04T01:37:12+00:00
ETH,3638.684085105988,48514568522,-5.1,2025-11-04T01:37:12+00:00
USDT,0.9999701673359044,144709357994,-0.0,2025-11-04T01:37:12+00:00
XRP,2.3423483825521507,6208784890,-5.8,2025-11-04T01:37:12+00:00
BNB,998.7226556518441,3972665067,-6.8,2025-11-04T01:37:12+00:00
SOL,167.86329661010907,9855478503,-9.7,2025-11-04T01:37:12+00:00
USDC,1.0000024770615414,11255518947,0.0,2025-11-04T01:37:12+00:00
TRX,0.2825993384123915,1563989849,-5.0,2025-11-04T01:37:12+00:00
DOGE,0.17000299986759143,3562150532,-7.0,2025-11-04T01:37:12+00:00
ADA,0.558640182008414,1782599189,-6.5,2025-11-04T01:37:12+00:00
HYPE,39.899749692315204,788729865,-5.5,2025-11-04T01:37:12+00:00
LINK,15.45174126133733,1371982878,-9.4,2025-11-04T01:37:12+00:00
BCH,510.4524619058872,370622069,-4.1,2025-11-04T01:37:12+00:00
USDE,0.9991872545110204,293038850,-0.0,2025-11-04T01:37:12+00:00
XLM,0.2822294312753691,327662592,-5.8,2025-11-04T01:37:12+00:00
LEO,9.5224000412462,933360,-0.9,2025-11-04T01:37:12+00:00
SUI,2.0971934064933992,1462561178,-8.7,2025-11-04T01:37:12+00:00
HBAR,0.17795301404624908,407449756,-6.3,2025-11-04T01:37:12+00:00
AVAX,16.89166722020032,806679148,-7.8,2025-11-04T01:37:12+00:00
ZEC,431.32082759127735,1140298756,4.8,2025-11-04T01:37:12+00:00
LTC,88.98329654061355,1011650391,-8.9,2025-11-04T01:37:12+00:00
XMR,342.9034288904135,219890013,-0.1,2025-11-04T01:37:12+00:00
SHIB,9.273164606378567e-06,225979197,-7.0,2025-11-04T01:37:12+00:00
TON,2.0325756447318493,254918254,-10.6,2025-11-04T01:37:12+00:00
CRO,0.13240756964556502,36387042,-7.9,2025-11-04T01:37:12+00:00
DAI,0.9997542166752553,166905387,-0.0,2025-11-04T01:37:12+00:00
TAO,463.16552090858914,594385041,-3.6,2025-11-04T01:37:12+00:00
DOT,2.6197984498864013,374435994,-10.0,2025-11-04T01:37:12+00:00
MNT,1.2536141046043647,219935837,-9.7,2025-11-04T01:37:12+00:00
M,2.354242186388891,13719788,1.4,2025-11-04T01:37:12+00:00
WLFI,0.11640773753553264,216760385,-11.7,2025-11-04T01:37:12+00:00
UNI,5.250347902686721,382198634,-8.6,2025-11-04T01:37:12+00:00
AAVE,202.96753141037013,400989159,-10.6,2025-11-04T01:37:12+00:00
USD1,0.9992210211579493,463800108,-0.0,2025-11-04T01:37:12+00:00
OKB,133.73316551380455,99867927,-4.4,2025-11-04T01:37:12+00:00
PYUSD,0.9986226337749086,164403301,0.0,2025-11-04T01:37:12+00:00
BGB,3.8204916481462146,126885549,-14.9,2025-11-04T01:37:12+00:00
NEAR,1.9292933084893458,307966105,-10.3,2025-11-04T01:37:12+00:00
PEPE,5.76693182757717e-06,684081308,-11.1,2025-11-04T01:37:12+00:00
ENA,0.33737850010689746,314833660,-7.1,2025-11-04T01:37:12+00:00
ETC,15.069886838738997,115274989,-6.0,2025-11-04T01:37:12+00:00
ICP,3.979448629984659,362152768,-3.8,2025-11-04T01:37:12+00:00
XAUT,3977.226573826855,301104775,-0.3,2025-11-04T01:37:12+00:00
APT,2.819852546128222,505607285,-14.3,2025-11-04T01:37:12+00:00
ONDO,0.6195180648386708,177382334,-9.0,2025-11-04T01:37:12+00:00
PI,0.2311382759838457,51330461,-6.6,2025-11-04T01:37:12+00:00
ASTER,0.9229505638038631,1527527058,-22.7,2025-11-04T01:37:12+00:00
POL,0.17126623211166028,120487773,-8.9,2025-11-04T01:37:12+00:00
WLD,0.7316446732568896,243372606,-11.1,2025-11-04T01:37:12+00:00
HTX,1.7782631264354413e-06,21572658,-3.2,2025-11-04T01:37:12+00:00
KCS,12.444621143090744,4559099,-6.6,2025-11-04T01:37:12+00:00
ARB,0.2664626734161058,272241384,-10.8,2025-11-04T01:37:12+00:00
DASH,116.79268716849086,1322938625,26.3,2025-11-04T01:37:12+00:00
TRUMP,7.204687230471294,1368143547,-4.3,2025-11-04T01:37:12+00:00
GT,12.136217343629415,11273539,-6.6,2025-11-04T01:37:12+00:00
ALGO,0.16188283259056524,131502118,-7.2,2025-11-04T01:37:12+00:00
PUMP,0.003907010852354404,361873873,-7.5,2025-11-04T01:37:12+00:00
PAXG,3977.3637083195467,185917539,-0.5,2025-11-04T01:37:12+00:00
IP,3.9824710602830034,60442714,-5.4,2025-11-04T01:37:12+00:00
VET,0.01476276839228426,45695616,-7.1,2025-11-04T01:37:12+00:00
KAS,0.047046049833978955,62107302,-7.8,2025-11-04T01:37:12+00:00
SKY,0.05393717993297125,17418353,-2.8,2025-11-04T01:37:12+00:00
ATOM,2.5117691542879443,150878559,-15.5,2025-11-04T01:37:12+00:00
JUP,0.36735107344757284,52596520,-6.9,2025-11-04T01:37:12+00:00
NEXO,1.0929985588389663,15000445,-2.1,2025-11-04T01:37:12+00:00
FLR,0.013911898361229774,16469816,-11.2,2025-11-04T01:37:12+00:00
QNT,74.39189175611959,21850283,-5.4,2025-11-04T01:37:12+00:00
MKR,1275.2197204586591,1006923,-2.8,2025-11-04T01:37:12+00:00
SEI,0.16866654476107,147325654,-10.9,2025-11-04T01:37:12+00:00
RENDER,2.0291082169360966,86373927,-9.0,2025-11-04T01:37:12+00:00
FIL,1.4795805848050767,214551893,-10.1,2025-11-04T01:37:12+00:00
RLUSD,0.9999384046992663,133500912,0.0,2025-11-04T01:37:12+00:00
FDUSD,0.997380755028488,5441248308,-0.0,2025-11-04T01:37:12+00:00
PENGU,0.01566224232971947,242400428,-9.4,2025-11-04T01:37:12+00:00
MORPHO,1.8542605512424508,48909226,-9.0,2025-11-04T01:37:12+00:00
XDC,0.05399354885823853,46170987,-7.3,2025-11-04T01:37:12+00:00
BONK,1.2301618398412672e-05,231473465,-11.1,2025-11-04T01:37:12+00:00
VIRTUAL,1.4369605521192736,409362596,-9.0,2025-11-04T01:37:12+00:00
IMX,0.45096553101383796,37687849,-9.0,2025-11-04T01:37:12+00:00
AERO,0.9171651009067975,80098069,-6.8,2025-11-04T01:37:12+00:00
CAKE,2.2597997383866555,154068231,-7.8,2025-11-04T01:37:12+00:00
FTN,1.7818062858423374,22381352,0.2,2025-11-04T01:37:12+00:00
SPX,0.7428257356556618,44274040,-11.2,2025-11-04T01:37:12+00:00
TIA,0.8233672078232565,103071088,-12.1,2025-11-04T01:37:12+00:00
STX,0.3772384115828192,27793408,-9.1,2025-11-04T01:37:12+00:00
OP,0.3597836722529744,207048519,-11.8,2025-11-04T01:37:12+00:00
LDO,0.7584009310431793,90856811,-11.9,2025-11-04T01:37:12+00:00
INJ,6.872068767293512,130937367,-9.4,2025-11-04T01:37:12+00:00
CRV,0.4343854143359169,152608368,-6.4,2025-11-04T01:37:12+00:00
GRT,0.057370324268087886,37678725,-9.3,2025-11-04T01:37:12+00:00
BDX,0.08063332303835546,10088016,-0.4,2025-11-04T01:37:12+00:00
FLOKI,6.153348221609108e-05,97703349,-9.7,2025-11-04T01:37:12+00:00
HEX,0.006131802203782864,2380720,-7.9,2025-11-04T01:37:12+00:00
XTZ,0.537184882138793,23206737,-5.2,2025-11-04T01:37:12+00:00
DCR,32.80708842989521,66208039,76.7,2025-11-04T01:37:12+00:00
2Z,0.15999789816150348,28225999,-4.0,2025-11-04T01:37:12+00:00
FET,0.21172545361102516,137101471,-11.6,2025-11-04T01:37:12+00:00
KAIA,0.09375692710344778,34949114,-8.7,2025-11-04T01:37:12+00:00
PYTH,0.09532353709123782,45653684,-10.1,2025-11-04T01:37:12+00:00
IOTA,0.12869323693481716,19182487,-7.1,2025-11-04T01:37:12+00:00
XPL,0.2746240682104811,436722052,5.7,2025-11-04T01:37:12+00:00
STRK,0.10874622299434691,140585439,-5.3,2025-11-04T01:37:12+00:00
ETHFI,0.8782822867468015,124206603,-9.4,2025-11-04T01:37:12+00:00
TUSD,0.9982793506238761,23733535,0.3,2025-11-04T01:37:12+00:00
TWT,1.1676753576678058,39125237,-5.8,2025-11-04T01:37:12+00:00
AB,0.005628926042522099,12676239,-5.4,2025-11-04T01:37:12+00:00
S,0.12383850331484075,109639370,-10.2,2025-11-04T01:37:12+00:00
CFX,0.09077416871522338,37110460,-9.4,2025-11-04T01:37:12+00:00
PENDLE,2.7563271740691757,55041696,-7.6,2025-11-04T01:37:12+00:00
SYRUP,0.41404764812407874,45726461,-3.8,2025-11-04T01:37:12+00:00
SAND,0.18420404744532765,68575844,-9.0,2025-11-04T01:37:12+00:00
ENS,13.57194127723376,61023390,-8.7,2025-11-04T01:37:12+00:00
WIF,0.45023141134312117,215328031,-14.5,2025-11-04T01:37:12+00:00
H,0.24604776881623872,42982157,-3.4,2025-11-04T01:37:12+00:00
