Symbol,PriceUSD,VolumeUSD,ChangePct,SnapshotUTC
BTC,106268.5197295497,75263097737,-3.9,2025-11-04T00:20:12+00:00
ETH,3597.6033983256925,47365528571,-7.9,2025-11-04T00:20:12+00:00
USDT,0.9999877373742952,142543445323,-0.0,2025-11-04T00:20:12+00:00
XRP,2.3148034585418236,5968647992,-8.4,2025-11-04T00:20:12+00:00
BNB,990.2905175843634,3792363120,-8.8,2025-11-04T00:20:12+00:00
SOL,165.71251120599993,9687497448,-12.1,2025-11-04T00:20:12+00:00
USDC,0.9999792942625443,20864891365,0.0,2025-11-04T00:20:12+00:00
TRX,0.2811836331973293,1522548301,-5.5,2025-11-04T00:20:12+00:00
DOGE,0.16706182326500796,3380788736,-10.3,2025-11-04T00:20:12+00:00
ADA,0.5510851679670765,1745644015,-9.8,2025-11-04T00:20:12+00:00
HYPE,39.66328790700933,776362784,-6.8,2025-11-04T00:20:12+00:00
LINK,15.203514566840262,1356535022,-13.6,2025-11-04T00:20:12+00:00
BCH,504.1702721408822,362476801,-5.9,2025-11-04T00:20:12+00:00
USDE,0.9992257913156407,297125337,-0.0,2025-11-04T00:20:12+00:00
XLM,0.2782371168835773,321670111,-8.9,2025-11-04T00:20:12+00:00
LEO,9.525999999995712,930279,-0.8,2025-11-04T00:20:12+00:00
SUI,2.059691484174849,1424040459,-12.6,2025-11-04T00:20:12+00:00
HBAR,0.17548366015807665,397636660,-10.1,2025-11-04T00:20:12+00:00
AVAX,16.60380762437326,793255947,-11.9,2025-11-04T00:20:12+00:00
ZEC,421.61049131489517,1037684350,1.8,2025-11-04T00:20:12+00:00
LTC,87.40192760762875,964960851,-12.3,2025-11-04T00:20:12+00:00
XMR,343.9875061512248,218725494,-0.8,2025-11-04T00:20:12+00:00
SHIB,9.153258195651434e-06,221418336,-10.0,2025-11-04T00:20:12+00:00
TON,2.0049552677117375,250761289,-13.1,2025-11-04T00:20:12+00:00
DAI,0.9997566855126265,144626618,-0.0,2025-11-04T00:20:12+00:00
CRO,0.1294150712598998,35200053,-11.3,2025-11-04T00:20:12+00:00
TAO,461.53379110400186,585538320,-6.3,2025-11-04T00:20:12+00:00
DOT,2.580863463182169,369415265,-13.7,2025-11-04T00:20:12+00:00
M,2.372158029704681,13522697,2.3,2025-11-04T00:20:12+00:00
MNT,1.2286737155337362,215227580,-14.0,2025-11-04T00:20:12+00:00
WLFI,0.11532533690384625,211678632,-14.7,2025-11-04T00:20:12+00:00
UNI,5.203008395928896,378610690,-11.5,2025-11-04T00:20:12+00:00
AAVE,199.5008097993869,417502651,-14.0,2025-11-04T00:20:12+00:00
USD1,0.9992009652422928,462190041,-0.0,2025-11-04T00:20:12+00:00
