Symbol,PriceUSD,VolumeUSD,ChangePct,SnapshotUTC
BTC,106281.72706623314,75652303059,-2.4,2025-11-04T03:08:12+00:00
ETH,3623.502663697439,46386372590,-4.7,2025-11-04T03:08:12+00:00
USDT,0.9999622959026819,140786835613,-0.0,2025-11-04T03:08:12+00:00
XRP,2.335457405291564,6087128404,-5.0,2025-11-04T03:08:12+00:00
BNB,990.9636489170088,3873633447,-6.5,2025-11-04T03:08:12+00:00
SOL,166.38029400181256,9623647833,-9.1,2025-11-04T03:08:12+00:00
USDC,1.0000162884444947,13424169138,0.0,2025-11-04T03:08:12+00:00
TRX,0.2836684889394931,1546492758,-4.2,2025-11-04T03:08:12+00:00
DOGE,0.16867100996882048,3549329555,-6.6,2025-11-04T03:08:12+00:00
ADA,0.5563256394273177,1761544453,-5.8,2025-11-04T03:08:12+00:00
HYPE,39.76826889012212,776702118,-4.4,2025-11-04T03:08:12+00:00
LINK,15.293730064423174,1330464730,-9.2,2025-11-04T03:08:12+00:00
BCH,508.90178891130256,358679483,-4.3,2025-11-04T03:08:12+00:00
USDE,0.9992071618571189,295693218,-0.0,2025-11-04T03:08:12+00:00
XLM,0.28087538642066245,324148020,-5.5,2025-11-04T03:08:12+00:00
LEO,9.527998919753175,921921,-0.6,2025-11-04T03:08:12+00:00
SUI,2.0733037785826833,1446077060,-8.6,2025-11-04T03:08:12+00:00
HBAR,0.17611724258981204,397664878,-6.3,2025-11-04T03:08:12+00:00
AVAX,16.814845677709737,800223440,-7.1,2025-11-04T03:08:12+00:00
ZEC,436.2092425746158,1249519422,6.6,2025-11-04T03:08:12+00:00
LTC,88.75929842959499,1003951022,-8.5,2025-11-04T03:08:12+00:00
XMR,339.4444825568486,221590170,-0.4,2025-11-04T03:08:12+00:00
SHIB,9.217963827561673e-06,226871037,-7.0,2025-11-04T03:08:12+00:00
TON,2.002253649139801,250430019,-11.0,2025-11-04T03:08:12+00:00
CRO,0.1313398195083954,35270865,-7.6,2025-11-04T03:08:12+00:00
DAI,0.999617714875873,167895535,-0.0,2025-11-04T03:08:12+00:00
TAO,448.36647301816726,580493580,-6.0,2025-11-04T03:08:12+00:00
DOT,2.619002347724662,370543634,-8.8,2025-11-04T03:08:12+00:00
MNT,1.2408747176458654,208354770,-7.3,2025-11-04T03:08:12+00:00
M,2.3293243753618755,13580876,-0.4,2025-11-04T03:08:12+00:00
UNI,5.224684201232667,374858223,-8.2,2025-11-04T03:08:12+00:00
WLFI,0.11505782997082242,213313102,-12.3,2025-11-04T03:08:12+00:00
AAVE,203.06895655856258,392724170,-9.2,2025-11-04T03:08:12+00:00
USD1,0.9991700315573626,409223637,-0.0,2025-11-04T03:08:12+00:00
PYUSD,0.9985309858820919,166234288,-0.0,2025-11-04T03:08:12+00:00
OKB,131.95115603458873,94931117,-5.0,2025-11-04T03:08:12+00:00
BGB,3.6949530945116074,126413307,-16.1,2025-11-04T03:08:12+00:00
ICP,4.601204676220747,435964823,13.1,2025-11-04T03:08:12+00:00
NEAR,1.9163760477752754,307273613,-9.4,2025-11-04T03:08:12+00:00
PEPE,5.7725196600732505e-06,689095280,-10.1,2025-11-04T03:08:12+00:00
ENA,0.33567835760964654,308902183,-7.4,2025-11-04T03:08:12+00:00
