Symbol,PriceUSD,VolumeUSD,ChangePct,SnapshotUTC
BTC,106011.30201647332,74937326087,-4.1,2025-11-04T00:26:12+00:00
ETH,3578.9090852293466,47721830810,-8.4,2025-11-04T00:26:12+00:00
USDT,1.0000029192957647,142568604026,-0.0,2025-11-04T00:26:12+00:00
XRP,2.307057721898228,6005117689,-8.6,2025-11-04T00:26:12+00:00
BNB,985.6534664240212,3876293296,-9.3,2025-11-04T00:26:12+00:00
SOL,164.70806390960792,9682392133,-12.5,2025-11-04T00:26:12+00:00
USDC,0.9999511824215227,20751300265,0.0,2025-11-04T00:26:12+00:00
TRX,0.28062591220635213,1522463468,-5.7,2025-11-04T00:26:12+00:00
DOGE,0.1661263703157233,3450347274,-10.7,2025-11-04T00:26:12+00:00
ADA,0.547703267789105,1748711004,-10.2,2025-11-04T00:26:12+00:00
HYPE,39.26415208049344,778381301,-7.9,2025-11-04T00:26:12+00:00
LINK,15.12431325181759,1354315047,-14.1,2025-11-04T00:26:12+00:00
BCH,501.800851448261,363539095,-6.4,2025-11-04T00:26:12+00:00
USDE,0.9991848899518535,296756175,-0.0,2025-11-04T00:26:12+00:00
XLM,0.27711714594707704,321753285,-9.2,2025-11-04T00:26:12+00:00
LEO,9.539399991426611,930223,-0.7,2025-11-04T00:26:12+00:00
SUI,2.046865906773798,1423701530,-13.1,2025-11-04T00:26:12+00:00
HBAR,0.1747329107705968,397164229,-10.3,2025-11-04T00:26:12+00:00
AVAX,16.523788068317067,793203161,-12.3,2025-11-04T00:26:12+00:00
ZEC,421.39713982116444,1038683966,2.0,2025-11-04T00:26:12+00:00
LTC,87.01877964038302,987202199,-12.6,2025-11-04T00:26:12+00:00
XMR,343.71483311750615,218504204,-0.7,2025-11-04T00:26:12+00:00
SHIB,9.109211049255245e-06,221503388,-10.3,2025-11-04T00:26:12+00:00
TON,1.9955545269999106,251061806,-13.4,2025-11-04T00:26:12+00:00
DAI,0.9997295318158361,143830835,-0.0,2025-11-04T00:26:12+00:00
CRO,0.1287196915266666,35250764,-11.7,2025-11-04T00:26:12+00:00
TAO,458.3950107059061,584405593,-6.0,2025-11-04T00:26:12+00:00
DOT,2.5679968403959514,369072193,-14.0,2025-11-04T00:26:12+00:00
M,2.3754020350066765,13597556,2.4,2025-11-04T00:26:12+00:00
MNT,1.2198624626918861,215632208,-14.6,2025-11-04T00:26:12+00:00
WLFI,0.1144988586927828,211456241,-15.2,2025-11-04T00:26:12+00:00
UNI,5.181808429327379,378133747,-11.7,2025-11-04T00:26:12+00:00
AAVE,198.36298939200313,415255703,-14.6,2025-11-04T00:26:12+00:00
USD1,0.9991638887889654,440852207,-0.0,2025-11-04T00:26:12+00:00
PYUSD,0.9986077885289255,160175519,-0.0,2025-11-04T00:26:12+00:00
OKB,131.74352500890683,98713386,-7.3,2025-11-04T00:26:12+00:00
BGB,3.758951326335262,125336217,-16.8,2025-11-04T00:26:12+00:00
NEAR,1.89546333617061,306100998,-13.8,2025-11-04T00:26:12+00:00
PEPE,5.662855927870158e-06,668345795,-15.2,2025-11-04T00:26:12+00:00
ENA,0.33188374910271123,312273752,-11.2,2025-11-04T00:26:12+00:00
ETC,14.93729727974774,111231824,-8.4,2025-11-04T00:26:12+00:00
ICP,3.8860720801541038,362109898,-4.3,2025-11-04T00:26:12+00:00
XAUT,3989.965013537876,295937359,0.6,2025-11-04T00:26:12+00:00
APT,2.759801002980936,485955490,-18.3,2025-11-04T00:26:12+00:00
ONDO,0.6094784151816947,173813928,-12.7,2025-11-04T00:26:12+00:00
PI,0.2273546560861879,50042506,-8.9,2025-11-04T00:26:12+00:00
ASTER,0.8937920535711459,1535185611,-28.5,2025-11-04T00:26:12+00:00
POL,0.1671508391798637,117783800,-13.2,2025-11-04T00:26:12+00:00
HTX,1.7726339009235729e-06,20412863,-3.3,2025-11-04T00:26:12+00:00
WLD,0.721838049269592,233815539,-14.2,2025-11-04T00:26:12+00:00
KCS,12.378890275660634,10893786,-7.8,2025-11-04T00:26:12+00:00
